wallet_address,XP,Farm Level,Farm Level Gold,XP Gold,Total Gold
0xB65A381FD39400629074C319D3201c9dE4392FF7,273,0,"0,0","0,6","0,6"
0xB67b8d6D3545Ea25F749DFbf0D2da5b347BE7279,182,0,"0,0","0,4","0,4"
0xB685413b8f34011522295676a1477BB761E92ef7,320,1,"0,0","0,6","0,6"
0xb68BAbf19DF3889F5185576f7F657c9272923002,6971,1,"0,0","14,1","14,1"
0xB6af6b8F51d567f18310fcD5362e11499eff60a5,315,0,"0,0","0,6","0,6"
0xb6b4079CC57209E2C4b95382b6652A3681c69264,32,0,"0,0","0,1","0,1"
0xB6BB47f361ca17371e1C04b36e4156235B43C5A1,202,0,"0,0","0,4","0,4"
0xb6BC488c88a562abFdBD88aF9706dDE41D13900C,30,0,"0,0","0,1","0,1"
0xb6BE09dB7726AE14e1E1cECD8251814D5D0ca8B3,11,0,"0,0","0,0","0,0"
0xB6CC924486681a1ca489639200dcEB4c41C283d3,2672,1,"0,0","5,4","5,4"
0xB6E7FC8C2F1ed4090F957E4d50bAbB6d29531988,9,0,"0,0","0,0","0,0"
0xb6E84002D68cFcDec7309bEf6dae031629cC960f,11522,3,"0,0","23,3","23,3"
0xb707357cD23682120459E0BdB385401185DE5E3B,87904,10,"8,2","177,8","185,9"
0xb70B35791B17e5C999313e104fC46C1600eAE0ED,866,1,"0,0","1,8","1,8"
0xb70F8b72985F00893C57977cee0f0B475aFF03f3,767,0,"0,0","1,6","1,6"
0xB7141a53503d1d9a221d9fDad935Df28fCf99dd7,78,0,"0,0","0,2","0,2"
0xb74A7A36C694f2f08B037b873dFC1755230cAa0c,14405,3,"0,0","29,1","29,1"
0xB7540EC62EF7cB98877D9C7f29b44E1A38f30607,36,0,"0,0","0,1","0,1"
0xb75575Dd174A5fC1aBCe60A05f18B63B808232B0,11,0,"0,0","0,0","0,0"
0xb756fad0Fd1a239B46C3C9784ca80d5CA1B46269,9063,4,"0,0","18,3","18,3"
0xb7791fCcde9aC1E055d4B5d6024Bce992583718A,621,0,"0,0","1,3","1,3"
0xb77Fad52B142548746F25772847739177E326c14,636,0,"0,0","1,3","1,3"
0xB7804E45a332d1F0762a4839360d6F3aD57dcD59,5889,0,"0,0","11,9","11,9"
0xb79786b11fA27DF856Ba58fB9f8f2cfa2F790522,1120,0,"0,0","2,3","2,3"
0xB7A31346433430D92846f0181C55Fc506B9b22d8,637,0,"0,0","1,3","1,3"
0xB7c7103Ff4d0D3054D4C44CE910043eD38097aD9,1668,0,"0,0","3,4","3,4"
0xB7E5e7b005c1EcDC67f1e51a5f4A217cda17aF93,5016,0,"0,0","10,1","10,1"
0xb7e9A12c688963fE142C6FDe173d0Df02514A802,51,0,"0,0","0,1","0,1"
0xb7EB36D098546F930d71600480F34E4F243a08D7,104,0,"0,0","0,2","0,2"
0xB7Ef43036B28aF1B1201CCBD79b064e35724F60A,516493,10,"8,2","1044,5","1052,7"
0xB81ad7F90d30439D7012E555092CC18a719079c7,185648,10,"8,2","375,4","383,6"
0xb82F8c9C437e63BEcbf0320353E608e3A09CEE6f,124,0,"0,0","0,3","0,3"
0xB839BC576D4873310827b2E9fEba613D65710E99,2,0,"0,0","0,0","0,0"
0xb83E361b0d84a5F4bA5C23bC43f7B1ecFBd3d337,4505,1,"0,0","9,1","9,1"
0xB84443Ab5a5d0bF883c417b22733c1b723E81f58,163,0,"0,0","0,3","0,3"
0xB855c4eBb5b6eB3F2033aecC4E543e27BC39465D,595,0,"0,0","1,2","1,2"
0xB87B4944a9DecdC72D7aCD941FA024607f8953c8,4,0,"0,0","0,0","0,0"
0xb87F19F2E6878CB9CafB46EB1ff1B382fa79A12B,1,0,"0,0","0,0","0,0"
0xb881cB3F75968b1C5D4df3c71575d9fA3416B814,152728,10,"8,2","308,9","317,0"
0xB88B226Be555F27f866018D3b273CF91930EB654,42,0,"0,0","0,1","0,1"
0xB89D16BEaC18E513743baa6a6E09F60460367aC8,3504,0,"0,0","7,1","7,1"
0xb8a13509fe90aD2E5678A5C0fa4Ed5EaFC1D6b18,1321,1,"0,0","2,7","2,7"
0xb8a6b2a4C492EB20686aC1706bC5a2548a9e4000,230,0,"0,0","0,5","0,5"
0xB8b6aF171335Ce2E327Afd2ebEf1a2c46cd67B01,250,0,"0,0","0,5","0,5"
0xb8bf2e2F48B222C1640Fb5e8Ab3f43efA7D8961F,1,0,"0,0","0,0","0,0"
0xb8C0ac27Fb00BDC899F92f9B98Ee3a7C0F1caCcD,560,0,"0,0","1,1","1,1"
0xb8EF5c01B9eEf0a166a6eb1708D9b17351d7cE0B,520,0,"0,0","1,1","1,1"
0xb8FF1Ba4c5E4C5FFf3791203340596776F0287aD,97374,10,"8,2","196,9","205,1"
0xb905AbfE95CFAAc346b3Ae9a7D272Fdf174893db,716,0,"0,0","1,4","1,4"
0xb90781Ceb500f80A9c101225eD5451449a3Aa5bc,1015,0,"0,0","2,1","2,1"
0xB9301494C9BcE6231C72f480bB705eD9F51714bd,2,0,"0,0","0,0","0,0"
0xb93d34fEB6c333bD83c22637E223d614C789bE69,109,0,"0,0","0,2","0,2"
0xb943f3A0d7dEBd96FC9214Ab7643141A1C169285,387,1,"0,0","0,8","0,8"
0xb9607CCC5fE4441d3A54aF743eC5979C33f2b592,6216,2,"0,0","12,6","12,6"
0xb964BCAEd49E7868dc3c831Fb936C6a123272554,2118,0,"0,0","4,3","4,3"
0xB965e4D7cdE3e2C07078bDDAf7401Db7C9749e01,901,1,"0,0","1,8","1,8"
0xB97fA77844E3c710700cE31Bb3AAC8c88E11945a,188,0,"0,0","0,4","0,4"
0xb9966663aeA8E8192880C3A3b9A539042202501a,315,0,"0,0","0,6","0,6"
0xB997887bFb6DDcB188b5f3693A15b3111F2f791a,1068,1,"0,0","2,2","2,2"
0xB9AB102D9575cC21Af6ca1f6De34257C8EF513B3,402,0,"0,0","0,8","0,8"
0xB9bAB531490b9e74eD70191826015e9e447102B6,434,0,"0,0","0,9","0,9"
0xb9C5c7f5B797732A3F2e34604dA912ed54715603,353,0,"0,0","0,7","0,7"
0xb9c8379463c5a19F5565FF10941a484759Db8189,6150,2,"0,0","12,4","12,4"
0xb9DCf9677f38D6d1Eb4ec0Dc1B7f04074bA9c512,617,1,"0,0","1,2","1,2"
0xb9Dd7392456f82C70c17BA2352e2Dbe4A44853F5,4,0,"0,0","0,0","0,0"
0xb9E10dfEBbAa5A24b3e01b343F1672F049c8dfFE,54,0,"0,0","0,1","0,1"
0xb9Ea1f33914E230c1e6272D4FD66C4524d1aA666,282,0,"0,0","0,6","0,6"
0xb9F1ecA1D567fb0F94990Bb831F473530EdE36d4,4020,0,"0,0","8,1","8,1"
0xba048fF556918fAB9A27B87285c91A192BeC6e87,1026,0,"0,0","2,1","2,1"
0xba06e99C1cD1b8d94196EE0a61D3e32a45bC75A1,77,0,"0,0","0,2","0,2"
0xBA14977adcfC73f1552C5c510B9BfF83D95f346B,2219,1,"0,0","4,5","4,5"
0xBA1BAea54261A0b6E1F8FcFD0aAd3dFf68dA6AE0,30,0,"0,0","0,1","0,1"
0xbA26877C2036E1f2BaBA63BDd5Bfe996B050E13c,319423,10,"8,2","646,0","654,1"
0xba29Cf7c95538Bbc07fdE94A5918fE8f507cAD9B,25,0,"0,0","0,1","0,1"
0xBa4f7Bd0742Aef92428010d703Df601F1C52B4c6,30,0,"0,0","0,1","0,1"
0xBA64444d6d16D3661644464140d2dEC3708Ad332,2654,1,"0,0","5,4","5,4"
0xBa78A128780c6f36A8C23dEF594D6EA952d69236,39,0,"0,0","0,1","0,1"
0xBA8299689BF58c159772d35a15b787651786d754,84,0,"0,0","0,2","0,2"
0xbA94f43A5c438d7Eb2ce3CB8FfA28B01b4c679B3,342,1,"0,0","0,7","0,7"
0xBAaFEDA20CE334a761e97482234168A0380B5144,393,0,"0,0","0,8","0,8"
0xBaB8967242BEB159836498cA2A528942502A5b45,376,0,"0,0","0,8","0,8"
0xbAbDF82A464A73b481Ee0A13422d3C2cbED96433,152,0,"0,0","0,3","0,3"
0xbaC21c54bD187DD2ee4CfABF68c2cc93f43b7544,423,0,"0,0","0,9","0,9"
0xBac7fe1787906E7f8Eb3302779CC78C2201cA5AF,1791,1,"0,0","3,6","3,6"
0xBAD29a92ca1bEdCD6C17b3917BCD38D71Fd25370,1116,0,"0,0","2,3","2,3"
0xBad81821aA1D4d3B75BF615159e91564028c80ee,391,0,"0,0","0,8","0,8"
0xbaD858A0Cf09f210fcF35cBF83569178879b47F2,44,0,"0,0","0,1","0,1"
0xBaE87C0ACDF31c08FBA19353Bc7dfE7A9c8b3601,5419,1,"0,0","11,0","11,0"
0xBaeb85273D3FFc5C1AFEB62a52d9d4957935213c,50,0,"0,0","0,1","0,1"
0xBAF8b343B4d86Ee8A93fB385D52FD000b2081065,66,0,"0,0","0,1","0,1"
0xBAfc03eC2641b82ae5E4c4f6cc59455773092DC6,805,0,"0,0","1,6","1,6"
0xbb07521A72Ddb39Ff81d045b36eF1b961067ee38,160,1,"0,0","0,3","0,3"
0xbb26bFcf7E3b825a6f49D63D490EcA0382155370,13,0,"0,0","0,0","0,0"
0xbB2AAc4Ba5fD032d7462417145286Bc4b4f1E393,111,0,"0,0","0,2","0,2"
0xBB2D1226e10e3696791C591e4440974e9E333283,710,0,"0,0","1,4","1,4"
0xBB4c9E6fe6C7893Fafb44D9AA3dD18B2B2bA0151,38,0,"0,0","0,1","0,1"
0xbb7E9c70f3244d19333Bf94F8AD1c56202f38C34,2206,0,"0,0","4,5","4,5"
0xbB81D5e049B32aF0B95b73C9C521a0682d6Fdf8D,130,0,"0,0","0,3","0,3"
0xbb83Ead8735Dbbac2DBCCFA5621d5C4B4b7FFC7A,4,0,"0,0","0,0","0,0"
0xbb84c391bCCB0B55391c1A6EF7a0085d71df0f3F,522,0,"0,0","1,1","1,1"
0xBB93065B9502081cEe5c1D298bAE0a27562762b3,658081,15,"29,5","1330,9","1360,4"
0xbb9a59009b299c1A0f341579744cBEB223a29703,10538,0,"0,0","21,3","21,3"
0xbBa4aFAb97caCA7521EcCB7026Ac394152B877dF,710,0,"0,0","1,4","1,4"
0xBBc0AAf3f7648a4A63d8D8960489cB491FDcb693,2527,1,"0,0","5,1","5,1"
0xbBC548A53a86459fc12e27Bf187613f86ef12529,1546,0,"0,0","3,1","3,1"
0xbBdb4a20fB9Fc0a8adE78e70c294312BC1473E00,6,0,"0,0","0,0","0,0"
0xbbDDd03940a99c7d2eA122EF8B21c78b41F2Bcd8,203,0,"0,0","0,4","0,4"
0xBBe2C75E099F011385258eb8c157bf649071E7e7,1078,0,"0,0","2,2","2,2"
0xbBe844467051fE04CCE050efB42cF824431d1e52,427,1,"0,0","0,9","0,9"
0xBBf21E6491AD70ee292642D1B69b8d047DAc551a,10895,1,"0,0","22,0","22,0"
0xBc0c19235D263Aa6FFE8A4dEc7901A343539d7E1,1789,1,"0,0","3,6","3,6"
0xBC1796B4d9D112De8CF29849EE3e732FFD27d4d8,549,1,"0,0","1,1","1,1"
0xBC23dB91A554ef74648C3D751DA99388A8828908,7991,1,"0,0","16,2","16,2"
0xbc28452a1a12dC919b81fc61398C9842f2BEF1cB,1961,1,"0,0","4,0","4,0"
0xBC2Dda59121652Ab32fc619CdC73c572d103a7cc,74,0,"0,0","0,1","0,1"
0xBc3DC25248Dfb4a9FBc5ED43E56Ffd04F0ea40F4,44,0,"0,0","0,1","0,1"
0xbC54a6944D75168eB748EAd25Ea32CA53357E330,65,0,"0,0","0,1","0,1"
0xBc61A4e525871E143D493FB0fAf9B665efEdf28b,79,0,"0,0","0,2","0,2"
0xBc7AFe50b968Dc684956aE75412197e97fcB0A7F,4281,1,"0,0","8,7","8,7"
0xbc7dF06B8d964aDB695d0D37F8018b22058c9511,6479,7,"7,0","13,1","20,1"
0xbC8dDcEf8B76A75D766d30527eCfde292DDa23aE,14468,5,"7,0","29,3","36,3"
0xbCa2CF5E09748e38abd5091559Ac95968D26b949,2611,0,"0,0","5,3","5,3"
0xBcA5dC2590c42e25F348Bb553349D3a450dF2DB1,2,0,"0,0","0,0","0,0"
0xBcc5Ae9e8588b162FB1E62bf6E25C5f37fB3DF9E,136,0,"0,0","0,3","0,3"
0xBcce0c479926D4cD947Baeb835D1f432525Acd1b,2094,0,"0,0","4,2","4,2"
0xbCD5a1776D5e28222f0Ed0B8203e5648A0668842,35799,2,"0,0","72,4","72,4"
0xBCe03405638247f5CA3eA767b2367B1af307Ea81,43,0,"0,0","0,1","0,1"
0xBcE3BD3b206946AbBe094903Ae2B4244B52fb4e9,606,1,"0,0","1,2","1,2"
0xbCf59562a7C36f750598ee3060673284bB594cCe,23,0,"0,0","0,0","0,0"
0xBcFCeE911c901b05b100ac068b31cd560a90E718,22,0,"0,0","0,0","0,0"
0xbD0396F11A19A8389b3d999C1b2f7255929b657E,20,0,"0,0","0,0","0,0"
0xbd06a45A4dC7a14603BD2BE1295D078EbE763ABA,836,0,"0,0","1,7","1,7"
0xbD0b4E14236D6086bB571DF4134fdf601cb79317,113,0,"0,0","0,2","0,2"
0xbd2FFCF213e44bf5Bf3c591bB23F727F67B08ad3,20139,3,"0,0","40,7","40,7"
0xbd435051c0427e952EC19dE93CcC1b8CfB3FD515,382,0,"0,0","0,8","0,8"
0xbd48146e6786326ab3f8aBFC46d892db69EB11E9,262,0,"0,0","0,5","0,5"
0xBD5A98d4AC8b31209Cf298b62454686560192991,7916,1,"0,0","16,0","16,0"
0xbD74932817ef8F48123b97e910B1B8b9E8D5E946,1143018,15,"29,5","2311,6","2341,1"
0xbD8C4CA3397FA94602D2c99d0b63b5b2Eda7bCc9,4,0,"0,0","0,0","0,0"
0xBD9e32c79ea50377449E6975d00a868aE6a6e3B4,27,0,"0,0","0,1","0,1"
0xBD9F1297f7028153E9F76843D4dd10C14C09D9e7,15,0,"0,0","0,0","0,0"
0xBDa02DDC06fED2f3D98ae83348DF3F3F5580A4e0,149,0,"0,0","0,3","0,3"
0xBDa75c995ef0A3aB46aa24B52C16ae71CAf378Cd,1483,1,"0,0","3,0","3,0"
0xBDAE1295176CdEd298406dE8cDFCb99cD034A5F7,105,0,"0,0","0,2","0,2"
0xBDbFdf3e82fC9d2bE1352e252aB1Ce2287fC2122,208,0,"0,0","0,4","0,4"
0xbDc3afa73A3d703b0275b41FD733Fbf6AD81FdED,42,0,"0,0","0,1","0,1"
0xbDC58D340D1b97A9f32E76DcA24373aFa3a451cE,29,0,"0,0","0,1","0,1"
0xBDcA0f824251679221a46A69A6FE41f116aaB053,4,0,"0,0","0,0","0,0"
0xBDf05a004A79B742734eE04e3bE7cf27EB7048a8,422,0,"0,0","0,9","0,9"
0xBdf4d4De0F525D786A1fDC77c206aC1585c88B3d,1206,0,"0,0","2,4","2,4"
0xBdFca85BEE7F93456d67554af694f092Df177270,523,0,"0,0","1,1","1,1"
0xbE026AE67432eFa9aD85b897A70e0BaB0Dcb1CEA,6,0,"0,0","0,0","0,0"
0xbE04D6B137779E33Ad69286844435CCe8c1D01d6,746,0,"0,0","1,5","1,5"
0xbe0B675B2ABB4d8914bd21ec0B52d3b5E927dDAA,15,0,"0,0","0,0","0,0"
0xbE1DC9A49f8fF39E26f8Cc75038e70Ff0c04BdAe,9894,0,"0,0","20,0","20,0"
0xbe2014E51E809106Ed0842007770c752cF5f2445,1411,1,"0,0","2,9","2,9"
0xBE2573Ea353E5406CfbD2f31e88a9087bF1C701B,407,0,"0,0","0,8","0,8"
0xBe2C5BAC659038D7A2CD5D765493c1e3a7F84aaA,300,0,"0,0","0,6","0,6"
0xBe4F22868649ec59B3aB89D6940b07Ab1011d887,3,0,"0,0","0,0","0,0"
0xBe541fe5216E0BC9EE1a20b2eB5259278170b75B,12649,1,"0,0","25,6","25,6"
0xbE54a16C51D5B7D8829E02b9386869e8FF37802A,3,0,"0,0","0,0","0,0"
0xBE5AF86e3179cDf0cc68aaF7035f7602FA56a891,10951,2,"0,0","22,1","22,1"
0xbe6EFABa2a4d7c0b999b6fc27BD609433d94DF15,11487,0,"0,0","23,2","23,2"
0xBE7045990ADAD60926CD5caE97dC2D4Ef9250677,21070,10,"8,2","42,6","50,8"
0xbe7A81b36B64067168C021E08Eaf9f1500B3D0Ff,113,0,"0,0","0,2","0,2"
0xBe7a875279eBF16d005872dc39192c27D7E3cb47,8,0,"0,0","0,0","0,0"
0xbE8233BCa6059B8C8c3FA61D25b94d501EE80D4d,223,0,"0,0","0,5","0,5"
0xBE8F07a4A0d5AD6c01954d529aA8A716f7b1B874,2231,0,"0,0","4,5","4,5"
0xbe96FaCd79209c8E401242C16D3817b5fDDEBefc,144,0,"0,0","0,3","0,3"
0xBe9e7a74f1D46E31BF6b79FA25ed5a9a384efa66,66,0,"0,0","0,1","0,1"
0xBea1771efeD9D4a80D6cE19Aedb70e56Dd739B49,532,1,"0,0","1,1","1,1"
0xBEA4C42Ff10E35f3214B0596f9842eef4495EAC0,684,1,"0,0","1,4","1,4"
0xbed5008F138FED0471bA23304736c83b6b6dcb7B,830,0,"0,0","1,7","1,7"
0xBeE32aD2c260d55a216fD27e4f583733cD549cd9,115,0,"0,0","0,2","0,2"
0xbEeddD9dE2c5132f373537C18d147ff78FE0c111,196,0,"0,0","0,4","0,4"
0xbf0b63b9a12Db59ECA44F7d9663838B4f9fdf698,1233,0,"0,0","2,5","2,5"
0xBF12bEDEaC43909Ef72e98E1167803B227327610,57,0,"0,0","0,1","0,1"
0xBF23e9366f2bca75032d0a42eF7E36e902635a2B,570,0,"0,0","1,2","1,2"
0xBf2F17A1e29484e72c47C4a9c115850A0d62371C,244,0,"0,0","0,5","0,5"
0xbf39586CF7dc8D63848B70Cfd924aE56d346595C,348,0,"0,0","0,7","0,7"
0xbf4cA3fc4a64EA89a503c0Cb47F4b8a0a2b3a136,70,0,"0,0","0,1","0,1"
0xBf53e62DF101ea675484A554f65909a8B6e70041,140,0,"0,0","0,3","0,3"
0xBf59605E9d4E9805d80dE27934c7B88037769770,2122,1,"0,0","4,3","4,3"
0xbf6221B40a6d1E6E679D2b416531A4507f71bC53,291012,15,"29,5","588,5","618,0"
0xBF6ac63dCc5736E15487596D7766571388bD1D22,138,0,"0,0","0,3","0,3"
0xbF70A26c03298251ca596832cd30fA39FCB61fe3,210,0,"0,0","0,4","0,4"
0xBF7b7184119aBdf71268Fb4407D71F44BF35189b,300,0,"0,0","0,6","0,6"
0xBF8d4743C65D19Ee146d207e44d55dF49c4b20a5,0,0,"0,0","0,0","0,0"
0xBfb138e236270f5E88E2ED55DbE6690bc0cFd218,8519,5,"7,0","17,2","24,2"
0xBfB1e3a8c2E9CDe0E9997faa9b2dF50DEaa82C30,44,0,"0,0","0,1","0,1"
0xBfc106192Db377586e4Cc4B214Cfd78567C1Df33,3684,1,"0,0","7,5","7,5"
0xbFC5B98320d10A3aF1931aA46f658fff44f457c1,518,1,"0,0","1,0","1,0"
0xbFc80468Df050D2a73fE455d6b3e484caF00E12f,8370,0,"0,0","16,9","16,9"
0xBfCb6820ba8044bf96E626b1C07234853E120c52,22,0,"0,0","0,0","0,0"
0xBFD3bc3B6cFEd269bE35D932b9002967c6F41569,2878,0,"0,0","5,8","5,8"
0xBfe5669B8Bc64e311BabE2f0915Ba371097F95f4,4673,6,"7,0","9,5","16,5"
0xbfF79922FCbF93f9c30aBB22322B271460C6BeBb,671214,15,"29,5","1357,4","1386,9"
0xC009632fFf3B7a1F3F1F3F053B6b3aD73b37f271,30539,5,"7,0","61,8","68,8"
0xC00c987C238cF21581fC261A8a7DdC3dC2559F07,80,0,"0,0","0,2","0,2"
0xc00D96Eec3D78bfa86eeD88F2FAb602537BaC7C3,2281,1,"0,0","4,6","4,6"
0xC00f7186a642944BCD9F3fCb1E8dF5E641f6Cfc6,20551,10,"8,2","41,6","49,7"
0xC01940adE23CDDeF9c2a9BA1130E953772A18382,1578,1,"0,0","3,2","3,2"
0xc02ABF2bDC7449c6AFb1BF88129e5A66823767aB,62287,10,"8,2","126,0","134,1"
0xC02F533a819c4D3149544Dd1a55cf7cC87A8d30b,8372,1,"0,0","16,9","16,9"
0xc0452507b41D2da08a1630394D064B45617017C6,136471,10,"8,2","276,0","284,2"
0xC047aC55fB80F04964Cf25a89Fbf9a624ea14432,3,0,"0,0","0,0","0,0"
0xc05205579EBDf77129FaA37d151e601236C40ce8,12,0,"0,0","0,0","0,0"
0xC05444251077C989b15D5460490538c983277163,600,0,"0,0","1,2","1,2"
0xc05C206Bc88C87FB6C7Ee881A908A9Ba16863a09,256,0,"0,0","0,5","0,5"
0xc05cf12c8dAB5D477DC4Ba94F2dABcce9fCf610B,21601,1,"0,0","43,7","43,7"
0xc05Fc466af93ED2c67C616c049d4De682BC2D1Ac,6,0,"0,0","0,0","0,0"
0xC0603f5cca3d74bC8049614F8089C5A165C3160E,21722,2,"0,0","43,9","43,9"
0xc076059139D83bD25FB83d5ffb2E6842F8B19AF0,1463,1,"0,0","3,0","3,0"
0xc0766C2F0AA7a535ced7BC91428aAfE06e35c62E,341,0,"0,0","0,7","0,7"
0xC091A0A9E4bb4F620342bdc540b8ea327760b1C5,658,0,"0,0","1,3","1,3"
0xC0ac56cf556b41Da25354Cc0199200bF36F79CCc,459,0,"0,0","0,9","0,9"
0xC0C095f5e9c1748e0B3fb02f4cC3bd23B33865cd,4,0,"0,0","0,0","0,0"
0xc0C3ae1b03cB6875c75Eae8229b17Ab809666DCF,75278,3,"0,0","152,2","152,2"
0xC0C7F22CAE1585C23984d2ED8551E27A750D70c2,1522,1,"0,0","3,1","3,1"
0xc0D74Ebbf331eC055955b7DB94E44cc2b3bEA439,58,0,"0,0","0,1","0,1"
0xc0E2190498B8CF8dF952796fC173Ba064dF90EC3,6379,1,"0,0","12,9","12,9"
0xc0F142548270eaE8c47dD82d94461360aB44523E,8,0,"0,0","0,0","0,0"
0xc0F8dC451D21256c9e373E54F509ce51CE96674B,474,0,"0,0","1,0","1,0"
0xc10097364902857E9d94e1db263d84D1e706F322,76,0,"0,0","0,2","0,2"
0xc105cB12f089424Ec670c80C63Ee01fC7Da7a339,179012,10,"8,2","362,0","370,2"
0xc10B4a48A06B3148B0B7d70E43f9Cd2D889869D5,940312,15,"29,5","1901,6","1931,1"
0xc149C51020d06CB1f99b74e7cf3bb810Da822919,15,0,"0,0","0,0","0,0"
0xC1635Ba4cc02230FD0fC868E99bF5dA3D6FC5C58,8399,1,"0,0","17,0","17,0"
0xC1650123DE92c1c2A88cA02fa8DF7eFb9376E127,3271,1,"0,0","6,6","6,6"
0xc171Aca4843aa4765e88EBF2B35d0808a623815D,88,0,"0,0","0,2","0,2"
0xC1755B2a9EE0Fd95392f9fb2Ba5Cc6281a0F3FBd,201,1,"0,0","0,4","0,4"
0xC179d9017Fa3A85926442e14cF053478A7D782B6,53121,10,"8,2","107,4","115,6"
0xc17D2acdbB7d21f2f1183a08c0Ec1866D629664f,48,0,"0,0","0,1","0,1"
0xc18A75990f09b6e1D2c0A99ab5933Ba6a40A4194,57,0,"0,0","0,1","0,1"
0xc1a33EB90a6A418948B7817520668BDb8E74fb35,347,0,"0,0","0,7","0,7"
0xC1BC507979D97B91f09E0c1F1B724fC42dcdCBC3,19,0,"0,0","0,0","0,0"
0xC1c3551c27ba229d985D2279Ebe3d0257746e69C,57,0,"0,0","0,1","0,1"
0xc1c7F9d151fc0a249Ba024e359D10103bAc4401b,14,0,"0,0","0,0","0,0"
0xc1C82D84207c258FF072ABAc193ab7f3C33b097D,89,1,"0,0","0,2","0,2"
0xC1CBFD0f49450878C074e3935554002201Db3235,434,0,"0,0","0,9","0,9"
0xC1CFA03BbD30d3048e580edeE774B514d82B0750,795,1,"0,0","1,6","1,6"
0xC1fA539aB8618032389Cdc35AC4e61c35D510847,12689,1,"0,0","25,7","25,7"
0xc2024E4bCAb1FFD8281C512F81d3Def0fd357940,62379,10,"8,2","126,2","134,3"
0xc202E824A0F5D51075147139789D5308a1B4151b,111,0,"0,0","0,2","0,2"
0xC219B4d0e3c0236A3eFfc48c4c6C9c3Cd22dEB1b,224,0,"0,0","0,5","0,5"
0xc22349f4e37d1a27E3C96ee049e476A24E131BEa,2,0,"0,0","0,0","0,0"
0xc240163e581B09A1f67015e237ff895b8555Df76,3146,3,"0,0","6,4","6,4"
0xc24Ff472Af39E4A5cc3f759b2AB8566305a1c9C4,57,0,"0,0","0,1","0,1"
0xc26ebBd270da72BD1C2be65D8600347D6b27C9A5,360,0,"0,0","0,7","0,7"
0xc27B2850725C4DF379bba8e0d2498C40c37C12E1,144,0,"0,0","0,3","0,3"
0xC2885d7a952640e5c7B609Eef4A8BAF3Abb34264,608,1,"0,0","1,2","1,2"
0xc28D30dD716A40b0c19215b732ce7Be0E80A5098,1196,1,"0,0","2,4","2,4"
0xC2978441F46a76c60e0cd59E986498b75a40572D,559181,15,"29,5","1130,9","1160,4"
0xC2A982A37a45682a10Cb727F3141C709D907dA1a,60,0,"0,0","0,1","0,1"
0xC2Ada2B145eDA329E4301e2dEAA3601B5d188716,3322,1,"0,0","6,7","6,7"
0xc2b15da522c251bdE306A5c59F55aa32cC5bbB51,1,0,"0,0","0,0","0,0"
0xc2b772bE158FF857F8027C520cBf9e0F3c75033e,89,0,"0,0","0,2","0,2"
0xC2ca9aD88D5C0A4d9d230668F8914104D71c1EdB,16,0,"0,0","0,0","0,0"
0xc2cD0D2B365c190ae9B4685fcA7c151E930A3151,170,0,"0,0","0,3","0,3"
0xC2D47DDF5dd4b99C16f9Cb607f5B9f5210bA1e44,33468,11,"8,2","67,7","75,8"
0xC2E7977E1c9774bCDb86E3924E0928614073BCE4,238,0,"0,0","0,5","0,5"
0xc33e72F51ebD6D122BF35d92B1DfD873E229aF5d,584,1,"0,0","1,2","1,2"
0xC34085c2D4C54d866a492ecF655F0ed92a931ad9,1030,0,"0,0","2,1","2,1"
0xc347dB1b9077eBBC43eE1474B9866eab97ECb386,233,0,"0,0","0,5","0,5"
0xc34FaB987f03Ee188D4C8E0e7132D78E20a3EdAe,2726,1,"0,0","5,5","5,5"
0xc373956fEFAFf488103475F77A5190bFEA9bAF1D,2802,1,"0,0","5,7","5,7"
0xc374943B1d6a9324cAE99d8a3B6F11C395d13380,40,0,"0,0","0,1","0,1"
0xc3771996462bbE6618a738B62b0d48F61abc5a56,319,1,"0,0","0,6","0,6"
0xC3A03c3F58C674FC41756744bF2210C8bdbc4081,5307,1,"0,0","10,7","10,7"
0xC3a5D1887B8C466b1C660b50A0D81A3f0ffb5882,13400,4,"0,0","27,1","27,1"
0xC3A8A160CADcA31300b4a74396d3c3A4c0334a38,238,1,"0,0","0,5","0,5"
0xc3ac4274fF4168f40190Beb5E4915bcfB90d469b,73,0,"0,0","0,1","0,1"
0xC3acC388f107Ea79062Ce0B6A9CBAB52776c8673,119,0,"0,0","0,2","0,2"
0xC3Ba1Cbd47e77AD9Ec2125EEC2CEDE9201E0C047,217782,15,"29,5","440,4","469,9"
0xc3C6D8a188c9186F4590bF38002f0D9303aFF739,742,0,"0,0","1,5","1,5"
0xC3E0e845E17B9F058BC027D83d16DD7d46A8E9cc,8,0,"0,0","0,0","0,0"
0xC3E1E1358BDA2A0C0e610b33871e6eBBF1523A58,39,0,"0,0","0,1","0,1"
0xc4035032c8E030ad65801278c7f87dE70137D1b5,1938,1,"0,0","3,9","3,9"
0xc428D26a14DBE97C66DCf5eB57c981FF39270b79,2020,0,"0,0","4,1","4,1"
0xc42a28cf7E57D2a714e01e0d13c76346ce305E7C,963,3,"0,0","1,9","1,9"
0xC43F212A0628a1F30E4955d87AF722C2a55be359,986,1,"0,0","2,0","2,0"
0xc44007B7C067Ffe40892711472fF4831Bf54af34,81,0,"0,0","0,2","0,2"
